%time,field.header.seq,field.header.stamp,field.header.frame_id,field.latitude,field.longitude,field.altitude,field.utm_easting,field.utm_northing,field.Zone,field.letter
1614786751857707485,741,0,,42.2071303N,71.0491136W,10.0 m,330845.1664338944,4674806.643510458,19,T
1614786752857936192,742,0,,42.2071297N,71.0491127W,10.0 m,330845.2391308203,4674806.575100611,19,T
1614786753861693899,743,0,,42.2071294N,71.049112W,10.0 m,330845.2961177187,4674806.540399607,19,T
1614786754861163225,744,0,,42.2071287N,71.0491105W,10.1 m,330845.4180799831,4674806.459695172,19,T
1614786755862894199,745,0,,42.2071285N,71.0491098W,10.1 m,330845.47533378785,4674806.4360981565,19,T
1614786756865146049,746,0,,42.2071285N,71.0491094W,10.1 m,330845.5083552827,4674806.435304425,19,T
1614786757866050473,747,0,,42.2071285N,71.0491092W,10.1 m,330845.52486602706,4674806.434907558,19,T
1614786758863430761,748,0,,42.2071291N,71.0491093W,10.1 m,330845.5182120819,4674806.50172994,19,T
1614786759865715171,749,0,,42.2071289N,71.0491082W,10.0 m,330845.6084873793,4674806.477339196,19,T
1614786760867833082,750,0,,42.2071297N,71.0491084W,9.9 m,330845.59411186946,4674806.566567988,19,T
1614786761865663729,751,0,,42.2071306N,71.0491088W,9.9 m,330845.56349251885,4674806.667297642,19,T
1614786762862944688,752,0,,42.2071318N,71.0491095W,9.8 m,330845.50890776294,4674806.801934565,19,T
1614786763864782391,753,0,,42.2071336N,71.0491109W,9.8 m,330845.3981368304,4674807.004584468,19,T
1614786764864563968,754,0,,42.2071355N,71.0491125W,9.7 m,330845.27112206316,4674807.218735229,19,T
1614786765869489287,755,0,,42.2071373N,71.0491138W,9.7 m,330845.1686065169,4674807.421186703,19,T
1614786766865959703,756,0,,42.2071384N,71.0491145W,9.6 m,330845.11375486985,4674807.544719639,19,T
1614786767869859436,757,0,,42.20714N,71.0491158W,9.6 m,330845.01070552436,4674807.724963132,19,T
1614786768866067926,758,0,,42.2071415N,71.0491172W,9.5 m,330844.8991339029,4674807.89430107,19,T
1614786769864787594,759,0,,42.2071433N,71.049119W,9.4 m,330844.7553415199,4674808.09774472,19,T
1614786770865786487,760,0,,42.2071453N,71.0491214W,9.2 m,330844.56255073193,4674808.324586959,19,T
1614786771866870111,761,0,,42.2071473N,71.0491235W,9.1 m,330844.3945260731,4674808.550833899,19,T
1614786772864560920,762,0,,42.2071487N,71.0491249W,9.0 m,330844.2826875737,4674808.709067858,19,T
1614786773869154162,763,0,,42.2071499N,71.0491261W,9.0 m,330844.18682600645,4674808.844696967,19,T
1614786774868818661,764,0,,42.2071508N,71.0491268W,9.0 m,330844.13144057716,4674808.9460219275,19,T
1614786775869970755,765,0,,42.2071513N,71.0491272W,9.0 m,330844.0997536316,4674809.002335622,19,T
1614786776868705011,766,0,,42.2071519N,71.0491277W,9.0 m,330844.0600782236,4674809.069951743,19,T
1614786777870833918,767,0,,42.2071529N,71.0491287W,9.1 m,330843.9801935933,4674809.182976004,19,T
1614786778868024486,768,0,,42.2071533N,71.0491297W,9.0 m,330843.8987075208,4674809.229376316,19,T
1614786779874036191,769,0,,42.2071538N,71.0491305W,9.0 m,330843.83399909677,4674809.286483752,19,T
1614786780867163036,770,0,,42.2071539N,71.0491311W,9.1 m,330843.7847337829,4674809.298778353,19,T
1614786781871058874,771,0,,42.2071538N,71.0491315W,9.1 m,330843.7514453956,4674809.288468102,19,T
1614786782869375428,772,0,,42.2071535N,71.0491317W,9.1 m,330843.7341339326,4674809.255553,19,T
1614786783872985333,773,0,,42.2071536N,71.0491323W,9.1 m,330843.6848686207,4674809.2678476,19,T
1614786784872570248,774,0,,42.2071532N,71.0491326W,9.1 m,330843.65903487743,4674809.224026943,19,T
1614786785872812917,775,0,,42.2071529N,71.049133W,9.1 m,330843.6252126738,4674809.191508711,19,T
1614786786877755442,776,0,,42.2071523N,71.049133W,9.0 m,330843.62361122645,4674809.124884764,19,T
1614786787874305718,777,0,,42.2071519N,71.0491328W,9.1 m,330843.6390543373,4674809.080071928,19,T
1614786788873685475,778,0,,42.2071511N,71.049132W,9.2 m,330843.7029620365,4674808.989652518,19,T
1614786789871856554,779,0,,42.2071502N,71.0491311W,9.4 m,330843.7748582001,4674808.88793068,19,T
1614786790876086083,780,0,,42.2071497N,71.0491305W,9.4 m,330843.8230558867,4674808.831220116,19,T
1614786791873718917,781,0,,42.2071492N,71.0491299W,9.6 m,330843.87125357415,4674808.774509549,19,T
1614786792874701021,782,0,,42.2071487N,71.0491295W,9.7 m,330843.90294051904,4674808.718195855,19,T
1614786793876052388,783,0,,42.2071482N,71.049129W,9.9 m,330843.94288283517,4674808.661683723,19,T
1614786794878909650,784,0,,42.2071475N,71.0491286W,10.1 m,330843.9740359667,4674808.583162046,19,T
1614786795875249620,785,0,,42.2071467N,71.0491282W,10.2 m,330844.0049221938,4674808.493536378,19,T
1614786796876440835,786,0,,42.2071461N,71.0491277W,10.4 m,330844.044597607,4674808.425920257,19,T
1614786797878838346,787,0,,42.2071454N,71.0491274W,10.4 m,330844.0674953698,4674808.347597015,19,T
1614786798877143108,788,0,,42.2071448N,71.0491271W,10.5 m,330844.0906600404,4674808.280377763,19,T
1614786799876932811,789,0,,42.2071443N,71.0491268W,10.4 m,330844.11409161834,4674808.224262506,19,T
1614786800881334072,790,0,,42.2071437N,71.0491265W,10.4 m,330844.13725628983,4674808.157043252,19,T
1614786801879149261,791,0,,42.207143N,71.049126W,10.2 m,330844.17666479945,4674808.078323143,19,T
1614786802876463245,792,0,,42.2071423N,71.0491255W,10.0 m,330844.2160733101,4674807.999603031,19,T
1614786803876675051,793,0,,42.2071418N,71.0491251W,9.9 m,330844.2477602617,4674807.943289339,19,T
1614786804880472418,794,0,,42.2071414N,71.0491249W,9.9 m,330844.2632033775,4674807.898476506,19,T
1614786805878426060,795,0,,42.207141N,71.0491248W,9.8 m,330844.270391122,4674807.853862106,19,T
1614786806884108388,796,0,,42.2071409N,71.0491246W,9.8 m,330844.28663495835,4674807.842361248,19,T
1614786807879072764,797,0,,42.2071409N,71.0491245W,9.7 m,330844.29489032994,4674807.842162813,19,T
1614786808882553289,798,0,,42.2071409N,71.0491244W,9.6 m,330844.3031457016,4674807.841964378,19,T
1614786809878566232,799,0,,42.2071412N,71.0491245W,9.6 m,330844.2956910501,4674807.8754747845,19,T
1614786810882847909,800,0,,42.2071414N,71.0491246W,9.5 m,330844.2879694921,4674807.897881202,19,T
1614786811881914949,801,0,,42.2071419N,71.0491248W,9.5 m,330844.2727932829,4674807.953798026,19,T
1614786812882125515,802,0,,42.2071424N,71.0491251W,9.4 m,330844.24936170253,4674808.009913284,19,T
1614786813878472845,803,0,,42.2071428N,71.049125W,9.2 m,330844.25868470117,4674808.054130815,19,T
1614786814881934384,804,0,,42.2071434N,71.0491251W,9.2 m,330844.25203077064,4674808.120953197,19,T
1614786815880654790,805,0,,42.2071437N,71.0491251W,9.2 m,330844.2528314911,4674808.154265168,19,T
1614786816882820454,806,0,,42.2071446N,71.0491258W,9.2 m,330844.1974460527,4674808.2555901315,19,T
1614786817883455437,807,0,,42.207146N,71.049127W,9.2 m,330844.1021182963,4674808.4134272225,19,T
1614786818881625538,808,0,,42.2071476N,71.0491282W,9.3 m,330844.0073243589,4674808.593472299,19,T
1614786819882661801,809,0,,42.2071494N,71.0491297W,9.3 m,330843.88829813,4674808.796320661,19,T
1614786820881644164,810,0,,42.2071508N,71.049131W,9.3 m,330843.78471501626,4674808.954356193,19,T
1614786821886742305,811,0,,42.207152N,71.0491323W,9.3 m,330843.6805980959,4674809.090183743,19,T
1614786822883212591,812,0,,42.207153N,71.0491338W,9.2 m,330843.5594366195,4674809.204200182,19,T
1614786823885338981,813,0,,42.2071539N,71.0491349W,9.2 m,330843.47102972266,4674809.306318893,19,T
1614786824882750574,814,0,,42.2071549N,71.049136W,9.2 m,330843.3828897325,4674809.4195415955,19,T
1614786825885187551,815,0,,42.2071552N,71.0491366W,9.2 m,330843.33415823895,4674809.454044182,19,T
1614786826882432251,816,0,,42.2071556N,71.0491374W,9.3 m,330843.269182913,4674809.500047632,19,T
1614786827883817583,817,0,,42.2071559N,71.0491384W,9.2 m,330843.18742994,4674809.535343964,19,T
1614786828883412546,818,0,,42.207156N,71.049139W,9.2 m,330843.13816463086,4674809.54763857,19,T
1614786829886129648,819,0,,42.2071565N,71.0491396W,9.1 m,330843.089966957,4674809.60434914,19,T
1614786830884974031,820,0,,42.207157N,71.0491402W,9.1 m,330843.0417692817,4674809.661059711,19,T
1614786831882379672,821,0,,42.2071572N,71.0491401W,9.0 m,330843.0505584689,4674809.683069258,19,T
1614786832885183539,822,0,,42.2071573N,71.0491402W,9.1 m,330843.0425700083,4674809.694371685,19,T
1614786833887384304,823,0,,42.2071574N,71.0491404W,9.2 m,330843.0263261782,4674809.705872548,19,T
1614786834889736833,824,0,,42.2071575N,71.0491407W,9.3 m,330843.0018269768,4674809.717571848,19,T
1614786835888345745,825,0,,42.2071579N,71.0491413W,9.4 m,330842.95336239616,4674809.763178428,19,T
1614786836888037832,826,0,,42.2071579N,71.0491414W,9.5 m,330842.9451070268,4674809.763376865,19,T
1614786837891967256,827,0,,42.2071578N,71.0491413W,9.7 m,330842.9530954872,4674809.752074438,19,T
1614786838884600546,828,0,,42.2071574N,71.0491412W,9.7 m,330842.96028322063,4674809.707460036,19,T
1614786839893325434,829,0,,42.207157N,71.0491407W,9.9 m,330843.00049243215,4674809.662051892,19,T
1614786840888164720,830,0,,42.2071563N,71.0491402W,10.1 m,330843.0399009198,4674809.583331773,19,T
1614786841892648072,831,0,,42.2071557N,71.0491394W,10.2 m,330843.1043424261,4674809.51512034,19,T
1614786842885754582,832,0,,42.2071549N,71.0491388W,10.3 m,330843.15173937473,4674809.425097795,19,T
1614786843891883316,833,0,,42.2071544N,71.0491384W,10.4 m,330843.1834263108,4674809.368784095,19,T
1614786844890708542,834,0,,42.2071538N,71.0491379W,10.5 m,330843.22310171084,4674809.30116797,19,T
1614786845895782659,835,0,,42.2071532N,71.0491374W,10.5 m,330843.2627771096,4674809.233551845,19,T
1614786846894980092,836,0,,42.2071527N,71.0491373W,10.5 m,330843.2696979394,4674809.177833453,19,T
1614786847891725237,837,0,,42.2071523N,71.0491372W,10.6 m,330843.27688567573,4674809.133219054,19,T
1614786848892791101,838,0,,42.207152N,71.0491371W,10.6 m,330843.2843403205,4674809.099708644,19,T
1614786849885995263,839,0,,42.2071516N,71.0491369W,10.7 m,330843.29978342715,4674809.054895807,19,T
1614786850892546496,840,0,,42.2071512N,71.0491365W,10.7 m,330843.33173727465,4674809.0096861,19,T
1614786851892873481,841,0,,42.2071506N,71.0491355W,10.7 m,330843.4126895279,4674808.9410778,19,T
1614786852893006913,842,0,,42.2071498N,71.0491347W,10.7 m,330843.4765972278,4674808.850658385,19,T
1614786853896019327,843,0,,42.2071491N,71.0491341W,10.7 m,330843.52426109626,4674808.771739835,19,T
1614786854893856179,844,0,,42.2071486N,71.0491338W,10.8 m,330843.54769266804,4674808.715624575,19,T
1614786855892016026,845,0,,42.2071481N,71.0491334W,10.8 m,330843.5793796108,4674808.659310876,19,T
1614786856894154812,846,0,,42.2071474N,71.0491328W,10.9 m,330843.627043484,4674808.580392328,19,T
1614786857890881743,847,0,,42.2071467N,71.0491324W,10.9 m,330843.6581966125,4674808.501870648,19,T
1614786858896239258,848,0,,42.207146N,71.049132W,11.0 m,330843.6893497417,4674808.423348969,19,T
1614786859895106888,849,0,,42.2071454N,71.0491312W,11.0 m,330843.7537912633,4674808.355137541,19,T
1614786860891363639,850,0,,42.2071449N,71.0491309W,11.1 m,330843.7772228406,4674808.29902228,19,T
1614786861894619641,851,0,,42.2071445N,71.0491309W,11.2 m,330843.7761552102,4674808.254606317,19,T
1614786862896057335,852,0,,42.2071441N,71.0491308W,11.3 m,330843.7833429511,4674808.209991916,19,T
1614786863895008021,853,0,,42.2071437N,71.0491307W,11.4 m,330843.79053069424,4674808.165377515,19,T
1614786864896112618,854,0,,42.2071432N,71.0491304W,11.5 m,330843.81396226824,4674808.109262256,19,T
1614786865895892134,855,0,,42.2071426N,71.0491294W,11.5 m,330843.89491453907,4674808.04065396,19,T
1614786866896723882,856,0,,42.2071423N,71.049129W,11.6 m,330843.9271353025,4674808.006548245,19,T
1614786867895080505,857,0,,42.2071421N,71.0491285W,11.6 m,330843.96787834715,4674807.98334809,19,T
1614786868894320177,858,0,,42.2071419N,71.0491281W,11.5 m,330844.0003660185,4674807.960346368,19,T
1614786869898782651,859,0,,42.207142N,71.0491281W,11.5 m,330844.00063292566,4674807.9714503605,19,T
1614786870899376085,860,0,,42.2071422N,71.0491282W,11.4 m,330843.99291136867,4674807.9938567765,19,T
1614786871895433743,861,0,,42.2071426N,71.0491285W,11.3 m,330843.9692128834,4674808.038868045,19,T
1614786872899924989,862,0,,42.2071433N,71.0491287W,11.3 m,330843.9545704917,4674808.116992854,19,T
1614786873898395974,863,0,,42.2071443N,71.0491295W,11.1 m,330843.89119659323,4674808.229620245,19,T
1614786874898846243,864,0,,42.2071452N,71.04913W,11.0 m,330843.85232190473,4674808.3305483395,19,T
1614786875897629623,865,0,,42.2071461N,71.0491307W,11.0 m,330843.79693647544,4674808.431873304,19,T
1614786876899637158,866,0,,42.2071476N,71.049132W,11.0 m,330843.69362026535,4674808.601012828,19,T
1614786877900904963,867,0,,42.2071493N,71.0491334W,11.0 m,330843.5825825058,4674808.79255877,19,T
1614786878897067770,868,0,,42.2071511N,71.0491348W,11.0 m,330843.471811665,4674808.995208706,19,T
1614786879900928815,869,0,,42.2071527N,71.0491358W,11.0 m,330843.3935284902,4674809.174856919,19,T
1614786880901124983,870,0,,42.2071544N,71.0491369W,11.0 m,330843.3072568625,4674809.365807559,19,T
1614786881901943427,871,0,,42.2071559N,71.0491381W,11.0 m,330843.212196051,4674809.534748657,19,T
1614786882901957703,872,0,,42.2071571N,71.049139W,11.0 m,330843.14110062644,4674809.669782473,19,T
1614786883902082738,873,0,,42.2071584N,71.0491399W,10.9 m,330843.07027211366,4674809.815920279,19,T
1614786884899349952,874,0,,42.2071595N,71.0491409W,10.9 m,330842.99065441696,4674809.940048542,19,T
1614786885904113777,875,0,,42.2071604N,71.0491414W,11.0 m,330842.95177975233,4674810.040976644,19,T
1614786886900088730,876,0,,42.2071609N,71.0491417W,10.9 m,330842.9283481905,4674810.097091907,19,T
1614786887906545660,877,0,,42.2071615N,71.0491422W,10.9 m,330842.88867280044,4674810.164708036,19,T
1614786888904489090,878,0,,42.207162N,71.0491425W,10.9 m,330842.86524123745,4674810.220823299,19,T
1614786889900707218,879,0,,42.2071623N,71.0491426W,11.0 m,330842.8577865962,4674810.254333709,19,T
1614786890903748193,880,0,,42.2071627N,71.049143W,11.0 m,330842.8258327559,4674810.299543419,19,T
1614786891905388392,881,0,,42.2071633N,71.0491436W,11.1 m,330842.7779019993,4674810.367357983,19,T
1614786892904443000,882,0,,42.2071634N,71.049144W,11.2 m,330842.745147434,4674810.37925572,19,T
1614786893906842099,883,0,,42.2071632N,71.0491441W,11.3 m,330842.73635824653,4674810.3572461745,19,T
1614786894906171374,884,0,,42.2071628N,71.0491442W,11.4 m,330842.72703524027,4674810.313028645,19,T
1614786895904070502,885,0,,42.207162N,71.0491437W,11.5 m,330842.7661768092,4674810.2232045345,19,T
1614786896906132313,886,0,,42.207161N,71.049143W,11.5 m,330842.82129529875,4674810.110775568,19,T
1614786897908247773,887,0,,42.2071602N,71.0491424W,11.6 m,330842.8686922435,4674810.020753022,19,T
1614786898904264593,888,0,,42.2071595N,71.0491421W,11.6 m,330842.89158998686,4674809.942429775,19,T
1614786899908277752,889,0,,42.207159N,71.0491418W,11.7 m,330842.9150215491,4674809.886314512,19,T
1614786900901232857,890,0,,42.2071584N,71.0491415W,11.7 m,330842.93818620255,4674809.819095256,19,T
1614786901909373986,891,0,,42.2071576N,71.0491409W,11.7 m,330842.98558314686,4674809.72907271,19,T
1614786902910213855,892,0,,42.2071568N,71.0491402W,11.7 m,330843.041235464,4674809.638851729,19,T
1614786903911214440,893,0,,42.2071564N,71.0491395W,11.6 m,330843.0979554177,4674809.593046714,19,T
1614786904909073386,894,0,,42.2071559N,71.049139W,11.6 m,330843.1378977222,4674809.5365345795,19,T
1614786905914551414,895,0,,42.207158N,71.0491363W,11.4 m,330843.3663977818,4674809.764360628,19,T
1614786906910743873,896,0,,42.2071657N,71.0491266W,11.3 m,330844.18772047374,4674810.60011974,19,T
1614786907906534171,897,0,,42.2071771N,71.0491121W,11.3 m,330845.41517611,4674811.837201808,19,T
1614786908909734182,898,0,,42.2071924N,71.0490976W,11.2 m,330846.6530405584,4674813.507339738,19,T
1614786909911365174,899,0,,42.20721N,71.0490935W,11.2 m,330847.0384854508,4674815.453506492,19,T
1614786910910249082,900,0,,42.2072252N,71.049105W,11.2 m,330846.1296882329,4674817.164132844,19,T
1614786911909093003,901,0,,42.2072307N,71.0491297W,11.2 m,330844.1052940545,4674817.823865511,19,T
1614786912908392894,902,0,,42.2072229N,71.049162W,11.0 m,330841.41799361096,4674817.021849203,19,T
1614786913910728785,903,0,,42.207204N,71.0491956W,11.0 m,330838.5937450882,4674814.989870608,19,T
1614786914906146896,904,0,,42.2071808N,71.0492279W,11.0 m,330835.86533710256,4674812.4778417,19,T
1614786915909173002,905,0,,42.2071556N,71.0492593W,10.9 m,330833.205887023,4674809.741947949,19,T
1614786916906539587,906,0,,42.2071279N,71.0492926W,10.8 m,330830.38290960365,4674806.732225937,19,T
1614786917913133440,907,0,,42.2070978N,71.0493274W,10.7 m,330827.4296927649,4674803.458986022,19,T
1614786918907567241,908,0,,42.2070675N,71.0493632W,10.7 m,330824.39338554384,4674800.165523875,19,T
1614786919908277746,909,0,,42.2070373N,71.0494003W,10.6 m,330821.2500224691,4674796.885746953,19,T
1614786920913383816,910,0,,42.207006N,71.0494381W,10.5 m,330818.04593237035,4674793.485216716,19,T
1614786921913104775,911,0,,42.2069747N,71.0494751W,10.5 m,330814.9078823794,4674790.0831001215,19,T
1614786922914020896,912,0,,42.2069448N,71.0495116W,10.5 m,330811.81484378653,4674786.8354483675,19,T
1614786923909698420,913,0,,42.2069157N,71.0495471W,10.5 m,330808.80649208935,4674783.674645079,19,T
1614786924911559465,914,0,,42.206886N,71.0495842W,10.4 m,330805.6644494579,4674780.450394728,19,T
1614786925910214883,915,0,,42.2068553N,71.0496236W,10.3 m,330802.3298598786,4674777.119670899,19,T
1614786926911508183,916,0,,42.2068223N,71.0496643W,10.3 m,330798.8818063801,4674773.536137106,19,T
1614786927915653528,917,0,,42.2067899N,71.0497044W,10.9 m,330795.48488381674,4674770.018037923,19,T
1614786928918045879,918,0,,42.2067544N,71.0497486W,10.8 m,330791.7412090386,4674766.163854852,19,T
1614786929914403576,919,0,,42.2067162N,71.0497952W,10.7 m,330787.7921911898,4674762.014629901,19,T
1614786930920623813,920,0,,42.2066775N,71.0498439W,10.5 m,330783.6684696882,4674757.81405568,19,T
1614786931920010855,921,0,,42.206637N,71.0498935W,10.5 m,330779.4656383238,4674753.415398498,19,T
1614786932920729776,922,0,,42.2065955N,71.0499443W,10.4 m,330775.1610663657,4674748.908085958,19,T
1614786933919729204,923,0,,42.2065538N,71.0499956W,10.3 m,330770.8146777069,4674744.379560528,19,T
1614786934923255028,924,0,,42.2065115N,71.0500474W,10.3 m,330766.4254041356,4674739.785406325,19,T
1614786935922905639,925,0,,42.20647N,71.0500988W,10.2 m,330762.07128301053,4674735.279292532,19,T
1614786936919594499,926,0,,42.2064293N,71.0501493W,10.1 m,330757.793591875,4674730.860226427,19,T
1614786937924113954,927,0,,42.2063884N,71.0501987W,10.1 m,330753.6061715457,4674726.416770893,19,T
1614786938921354629,928,0,,42.2063467N,71.0502482W,10.1 m,330749.40835415124,4674721.884684344,19,T
1614786939921046808,929,0,,42.2063049N,71.0502987W,10.1 m,330745.1277095827,4674717.343481654,19,T
1614786940919217786,930,0,,42.2062645N,71.0503499W,10.0 m,330740.79301004787,4674712.959127177,19,T
1614786941922250037,931,0,,42.2062249N,71.0503999W,10.1 m,330736.55950763996,4674708.66122447,19,T
1614786942921737937,932,0,,42.2061861N,71.0504489W,10.1 m,330732.4106917038,4674704.450170488,19,T
1614786943921937254,933,0,,42.2061485N,71.0504972W,10.1 m,330728.3228643553,4674700.370976749,19,T
